Unnamed: 0_level_0 - id,Unnamed: 1_level_0 - S1,Unnamed: 2_level_0 - S2,Unnamed: 3_level_0 - S3,Unnamed: 4_level_0 - S4,Unnamed: 5_level_0 - S5,Unnamed: 6_level_0 - S6a,Unnamed: 7_level_0 - S6b,Unnamed: 8_level_0 - S7,Unnamed: 9_level_0 - S8,Unnamed: 10_level_0 - S9,Unnamed: 11_level_0 - Q1_SQ001,Unnamed: 12_level_0 - Q1bOE1,Unnamed: 13_level_0 - Q1bOE2,Unnamed: 14_level_0 - Q1BOE3,NEW POLICY - Q2_SQ001,NEW POLICY - Q3_SQ001,NEW POLICY - Q3_SQ002,NEW POLICY - Q3_SQ003,NEW POLICY - Q3_SQ004,NEW POLICY - Q3_SQ005,NEW POLICY - Q4,NEW POLICY - Q4_other,NEW POLICY - Q4a_SQ001,ALL - Q5,ALL - Q5a_SQ001,1 to 5 - Q6_SQ001,ALL 1 to 5 - Q7_SQ001,ALL 1 to 5 - Q8_SQ001,if cashless is selected then Q10-11 if reimbersment then Q10-12 - Q9,1 to 5 - Q10_SQ001,1 to 5 - Q10_SQ002,1 to 5 - Q10_SQ003,1 to 5 - Q10_SQ004,old data - Q11,old data - Q12,RENEWAL - Q13_SQ001,RENEWAL - Q14_SQ001,RENEWAL - Q14_SQ002,RENEWAL - Q14_SQ003,RENEWAL - Q14_SQ004,RENEWAL - Q14_SQ005,RENEWAL - Q15_1,RENEWAL - Q15_2,RENEWAL - Q15_3,RENEWAL - Q15_4,ALL - Q16_AO01,ALL - Q16_AO02,ALL - Q16_AO03,ALL - Q16_AO04,ALL - Q16_AO05,ALL - Q16_other
12662,No,None of these,Yes,KOLKATA,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",7,,,,,,,,,,,,,Yes,5.0,2.0,4,7.0,Cashless,4.0,4.0,4.0,4.0,2.0,,8.0,8.0,8.0,5.0,5.0,8.0,3.0,1.0,4.0,2.0,1,1,0,0,0,0
12663,No,None of these,Yes,INDORE,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,10.0,10.0,7.0,8.0,8.0,2.0,3.0,4.0,1.0,1,0,0,0,0,0
12665,No,None of these,Yes,KANPUR,31 – 40 years,MASTERS,SALARIED,BAGIC,New policy,"50,001 – 1,00,000",7,,,,8.0,10.0,7.0,9.0,9.0,10.0,COMPANY AGENT,,3.0,No,,,5,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
12667,No,None of these,Yes,DELHI,21 – 30 years,MASTERS,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",5,,,,,,,,,,,,,No,,,4,,,,,,,,,4.0,5.0,5.0,5.0,3.0,5.0,4.0,1.0,3.0,2.0,1,1,0,0,0,0
12674,No,None of these,Yes,HYDERABAD,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,9.0,8.0,7.0,8.0,7.0,2.0,4.0,1.0,3.0,1,1,0,0,0,0
12677,No,None of these,Yes,HYDERABAD,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,STAR HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,10.0,4.0,4,10.0,Reimbursement,4.0,3.0,4.0,4.0,,2.0,10.0,10.0,9.0,9.0,10.0,7.0,4.0,1.0,3.0,2.0,1,1,0,0,0,0
12681,No,None of these,Yes,CHENNAI,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ICICI LOMBARD,New policy,Refused,6,,,,7.0,4.0,3.0,8.0,8.0,4.0,COMPANY AGENT,,2.0,No,,,2,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0
12682,No,None of these,Yes,MUMBAI,31 – 40 years,MASTERS,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,9.0,8.0,9.0,7.0,9.0,3.0,1.0,2.0,4.0,0,0,0,0,1,0
12684,No,None of these,Yes,DELHI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",5,,,,,,,,,,,,,No,,,3,,,,,,,,,4.0,4.0,4.0,6.0,3.0,6.0,1.0,4.0,3.0,2.0,1,0,0,0,0,0
12690,No,None of these,Yes,DELHI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,7.0,9.0,6.0,7.0,9.0,1.0,3.0,2.0,4.0,1,1,0,0,0,0
12691,No,None of these,Yes,LUDHIANA,31 – 40 years,MASTERS,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,8.0,8.0,8.0,7.0,7.0,2.0,4.0,3.0,1.0,1,1,0,0,0,0
12693,No,None of these,Yes,AHMEDABAD,21 – 30 years,MASTERS,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,10.0,7.0,9.0,7.0,10.0,2.0,4.0,1.0,3.0,0,0,1,0,0,0
12694,No,None of these,Yes,JAIPUR,31 – 40 years,MASTERS,SELF EMPLOYED,NIVA BUPA,Renewal policy from other company,"20,000 – 50,000",7,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,9.0,8.0,8.0,10.0,9.0,1.0,3.0,2.0,4.0,0,1,0,0,0,0
12696,No,None of these,Yes,KOLKATA,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",3,,,,,,,,,,,,,No,,,5,,,,,,,,,5.0,7.0,8.0,6.0,7.0,6.0,3.0,1.0,4.0,2.0,1,1,0,0,0,0
12698,No,None of these,Yes,AHMEDABAD,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,Yes,10.0,4.0,4,9.0,Cashless,5.0,5.0,4.0,4.0,1.0,,9.0,10.0,7.0,10.0,8.0,10.0,2.0,1.0,4.0,3.0,1,1,0,0,1,0
12704,No,None of these,Yes,PUNE,31 – 40 years,MASTERS,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",5,,,,,,,,,,,,,No,,,4,,,,,,,,,2.0,3.0,4.0,3.0,5.0,5.0,4.0,1.0,3.0,2.0,0,1,0,0,1,0
12705,No,None of these,Yes,KOLKATA,21 – 30 years,HIGH SCHOOL,UNEMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",7,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,9.0,9.0,10.0,8.0,7.0,1.0,2.0,4.0,3.0,1,1,0,0,0,0
12707,No,None of these,Yes,BANGALORE,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,7.0,9.0,10.0,8.0,2.0,4.0,1.0,3.0,1,1,0,0,0,0
12708,No,None of these,Yes,INDORE,31 – 40 years,PROFESSIONAL DEGREE,UNEMPLOYED,CARE HEALTH,New policy,"20,000 – 50,000",10,,,,10.0,8.0,7.0,9.0,8.0,8.0,DIRECT BRANCH,,3.0,No,,,5,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0
12710,No,None of these,Yes,BANGALORE,21 – 30 years,HIGH SCHOOL,UNEMPLOYED,STAR HEALTH,New policy,"50,001 – 1,00,000",10,,,,9.0,10.0,9.0,10.0,9.0,10.0,COMPANY AGENT,,5.0,No,,,4,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0
12713,No,None of these,Yes,BANGALORE,51 – 60 years,LESS THAN HIGH SCHOOL,HOUSE MAKER,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,Yes,10.0,4.0,4,10.0,Reimbursement,5.0,5.0,4.0,4.0,,1.0,9.0,8.0,10.0,10.0,7.0,8.0,3.0,2.0,1.0,4.0,1,1,0,0,0,0
12715,No,None of these,Yes,MUMBAI,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,9.0,8.0,9.0,7.0,9.0,4.0,1.0,3.0,2.0,1,1,0,0,0,0
12716,No,None of these,Yes,JAIPUR,21 – 30 years,HIGH SCHOOL,SELF EMPLOYED,BAGIC,New policy,"50,001 – 1,00,000",9,,,,10.0,10.0,10.0,10.0,9.0,10.0,COMPANY AGENT,,4.0,No,,,5,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0
12717,No,None of these,Yes,DELHI,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,7.0,9.0,8.0,8.0,8.0,1.0,4.0,2.0,3.0,1,0,0,0,0,0
12722,No,None of these,Yes,BANGALORE,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,"20,000 – 50,000",5,,,,,,,,,,,,,No,,,3,,,,,,,,,3.0,5.0,5.0,4.0,2.0,5.0,2.0,4.0,1.0,3.0,1,1,0,0,0,0
12725,No,None of these,Yes,AHMEDABAD,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",5,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,8.0,8.0,10.0,7.0,8.0,2.0,1.0,4.0,3.0,1,0,0,0,0,0
12727,No,None of these,Yes,INDORE,More than 60 years,LESS THAN HIGH SCHOOL,HOUSE MAKER,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,9.0,7.0,9.0,9.0,9.0,1.0,4.0,2.0,3.0,1,0,0,0,1,0
12728,No,None of these,Yes,MUMBAI,41 – 50 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,10.0,10.0,10.0,10.0,7.0,2.0,1.0,4.0,3.0,1,0,0,0,1,0
12730,No,None of these,Yes,HYDERABAD,21 – 30 years,HIGH SCHOOL,UNEMPLOYED,BAGIC,New policy,"20,000 – 50,000",7,,,,9.0,8.0,8.0,9.0,9.0,8.0,THROUGH YOUR DEALER,,4.0,No,,,3,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
12732,No,None of these,Yes,BANGALORE,21 – 30 years,MASTERS,SELF EMPLOYED,ICICI LOMBARD,New policy,"50,001 – 1,00,000",9,,,,10.0,9.0,8.0,9.0,10.0,9.0,THROUGH YOUR DEALER,,4.0,No,,,4,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0
12734,No,None of these,Yes,LUDHIANA,51 – 60 years,LESS THAN HIGH SCHOOL,HOUSE MAKER,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"20,000 – 50,000",6,,,,,,,,,,,,,Yes,5.0,5.0,3,6.0,Cashless,5.0,5.0,4.0,5.0,1.0,,8.0,7.0,9.0,7.0,10.0,8.0,4.0,3.0,2.0,1.0,0,1,0,0,1,0
12735,No,None of these,Yes,AHMEDABAD,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,8.0,7.0,10.0,9.0,7.0,2.0,1.0,4.0,3.0,1,1,0,0,0,0
12737,No,None of these,Yes,HYDERABAD,51 – 60 years,LESS THAN HIGH SCHOOL,HOUSE MAKER,HDFC ERGO,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,8.0,10.0,8.0,10.0,4.0,2.0,3.0,1.0,1,1,1,0,0,0
12750,No,None of these,Yes,AHMEDABAD,21 – 30 years,MASTERS,SALARIED,BAGIC,New policy,"20,000 – 50,000",9,,,,10.0,10.0,10.0,10.0,10.0,10.0,DIRECT BRANCH,,4.0,No,,,4,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0
12753,No,None of these,Yes,PUNE,31 – 40 years,MASTERS,SALARIED,ADITYA BIRLA HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,9.0,10.0,8.0,8.0,2.0,1.0,4.0,3.0,1,1,0,0,1,0
12754,No,None of these,Yes,AHMEDABAD,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,Yes,9.0,4.0,5,8.0,Reimbursement,4.0,3.0,5.0,4.0,,1.0,9.0,10.0,7.0,10.0,8.0,7.0,1.0,3.0,2.0,4.0,0,1,0,0,1,0
12755,No,None of these,Yes,PUNE,21 – 30 years,MASTERS,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,10.0,5.0,5,9.0,Cashless,5.0,4.0,5.0,5.0,1.0,,10.0,10.0,7.0,10.0,8.0,8.0,3.0,2.0,1.0,4.0,1,0,0,0,0,0
12756,No,None of these,Yes,AHMEDABAD,41 – 50 years,PROFESSIONAL DEGREE,UNEMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",5,,,,,,,,,,,,,No,,,2,,,,,,,,,8.0,9.0,7.0,6.0,5.0,5.0,2.0,4.0,3.0,1.0,1,0,0,0,0,0
12757,No,None of these,Yes,DELHI,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,NIVA BUPA,New policy,"50,001 – 1,00,000",9,,,,10.0,10.0,9.0,10.0,8.0,10.0,COMPANY AGENT,,5.0,No,,,5,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
12760,No,None of these,Yes,DELHI,31 – 40 years,MASTERS,SELF EMPLOYED,NEW INDIA ASSURANCE,New policy,Above Rs 1 lakh,8,,,,9.0,10.0,9.0,10.0,8.0,10.0,THROUGH YOUR DEALER,,3.0,No,,,5,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
12762,No,None of these,Yes,MUMBAI,21 – 30 years,MASTERS,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",6,,,,,,,,,,,,,Yes,7.0,4.0,5,4.0,Reimbursement,4.0,3.0,4.0,3.0,,3.0,4.0,6.0,7.0,6.0,6.0,3.0,4.0,3.0,2.0,1.0,1,1,0,0,0,0
12775,No,None of these,Yes,AHMEDABAD,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,STAR HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",5,,,,,,,,,,,,,No,,,5,,,,,,,,,2.0,4.0,5.0,2.0,2.0,5.0,1.0,3.0,2.0,4.0,1,1,0,0,1,0
12776,No,None of these,Yes,MUMBAI,31 – 40 years,MASTERS,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,4,,,,,,,,,,,,,No,,,5,,,,,,,,,4.0,5.0,4.0,4.0,7.0,4.0,2.0,1.0,4.0,3.0,1,0,0,0,0,0
12777,No,None of these,Yes,MUMBAI,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,8,,,,,,,,,,,,,No,,,4,,,,,,,,,8.0,9.0,10.0,8.0,9.0,8.0,3.0,1.0,2.0,4.0,1,1,0,0,1,0
12778,No,None of these,Yes,DELHI,51 – 60 years,HIGH SCHOOL,SELF EMPLOYED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,Refused,7,,,,,,,,,,,,,No,,,5,,,,,,,,,8.0,10.0,7.0,8.0,9.0,9.0,1.0,4.0,3.0,2.0,1,1,1,0,1,0
12780,No,None of these,Yes,LUDHIANA,41 – 50 years,PROFESSIONAL DEGREE,HOUSE MAKER,HDFC ERGO,Renewal of the old policy with the same insurance company,"20,000 – 50,000",5,,,,,,,,,,,,,No,,,5,,,,,,,,,2.0,3.0,2.0,3.0,4.0,5.0,1.0,3.0,4.0,2.0,1,0,0,0,1,0
12781,No,None of these,Yes,LUDHIANA,31 – 40 years,MASTERS,SALARIED,HDFC ERGO,New policy,Above Rs 1 lakh,9,,,,10.0,9.0,8.0,10.0,9.0,9.0,COMPANY AGENT,,5.0,No,,,5,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0
12784,No,None of these,Yes,INDORE,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,ADITYA BIRLA HEALTH,New policy,"50,001 – 1,00,000",9,,,,10.0,10.0,10.0,9.0,9.0,10.0,COMPANY AGENT,,4.0,Yes,10.0,4.0,4,9.0,Reimbursement,4.0,4.0,4.0,5.0,,1.0,,,,,,,,,,,1,1,0,0,0,0
12785,No,None of these,Yes,MUMBAI,51 – 60 years,PROFESSIONAL DEGREE,HOUSE MAKER,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,9.0,7.0,10.0,10.0,9.0,2.0,1.0,3.0,4.0,1,0,0,0,1,0
12788,No,None of these,Yes,MUMBAI,21 – 30 years,HIGH SCHOOL,UNEMPLOYED,NIVA BUPA,New policy,"20,000 – 50,000",9,,,,10.0,10.0,9.0,10.0,8.0,10.0,DIRECT BRANCH,,4.0,Yes,10.0,4.0,4,9.0,Cashless,5.0,2.0,5.0,5.0,1.0,,,,,,,,,,,,1,0,0,0,0,0
12790,No,None of these,Yes,JAIPUR,21 – 30 years,HIGH SCHOOL,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,9.0,8.0,10.0,9.0,7.0,1.0,3.0,2.0,4.0,1,1,1,0,0,0
12791,No,None of these,Yes,KANPUR,21 – 30 years,HIGH SCHOOL,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",8,,,,,,,,,,,,,No,,,5,,,,,,,,,7.0,7.0,7.0,4.0,8.0,7.0,4.0,2.0,3.0,1.0,1,0,1,0,0,0
12793,No,None of these,Yes,HYDERABAD,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,Renewal policy from other company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,10.0,9.0,10.0,7.0,8.0,3.0,2.0,1.0,4.0,1,0,0,0,0,0
12796,No,None of these,Yes,KANPUR,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,10.0,4.0,4,9.0,Reimbursement,5.0,5.0,4.0,5.0,,2.0,10.0,10.0,8.0,10.0,8.0,9.0,2.0,1.0,3.0,4.0,1,0,0,0,0,0
12798,No,None of these,Yes,CHENNAI,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,7.0,10.0,7.0,7.0,1.0,3.0,2.0,4.0,1,0,0,0,0,0
12806,No,None of these,Yes,KOLKATA,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,Yes,10.0,4.0,5,10.0,Cashless,4.0,2.0,3.0,4.0,1.0,,10.0,9.0,9.0,10.0,8.0,9.0,1.0,3.0,2.0,4.0,0,0,0,0,1,0
12808,No,None of these,Yes,DELHI,51 – 60 years,PROFESSIONAL DEGREE,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,4,,,,,,,,,10.0,9.0,10.0,9.0,7.0,9.0,4.0,3.0,2.0,1.0,1,1,0,0,0,0
12809,No,None of these,Yes,MUMBAI,21 – 30 years,HIGH SCHOOL,SELF EMPLOYED,STAR HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,Yes,9.0,4.0,5,9.0,Cashless,5.0,5.0,4.0,5.0,1.0,,9.0,10.0,8.0,9.0,9.0,8.0,4.0,1.0,3.0,2.0,1,1,0,0,0,0
12810,No,None of these,Yes,KOLKATA,21 – 30 years,MASTERS,SALARIED,NEW INDIA ASSURANCE,New policy,Above Rs 1 lakh,10,,,,8.0,8.0,10.0,8.0,9.0,8.0,COMPANY AGENT,,4.0,Yes,9.0,5.0,5,10.0,Cashless,4.0,3.0,5.0,3.0,1.0,,,,,,,,,,,,1,0,0,0,0,0
12811,No,None of these,Yes,JAIPUR,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",7,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,7.0,7.0,10.0,7.0,8.0,2.0,4.0,3.0,1.0,1,0,0,0,0,0
12813,No,None of these,Yes,BANGALORE,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,CARE HEALTH,New policy,"50,001 – 1,00,000",10,,,,10.0,9.0,9.0,9.0,10.0,9.0,COMPANY AGENT,,4.0,No,,,4,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
12818,No,None of these,Yes,INDORE,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,7.0,10.0,8.0,9.0,1.0,4.0,2.0,3.0,1,0,0,0,0,0
12821,No,None of these,Yes,AHMEDABAD,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,8.0,4.0,4,8.0,Cashless,4.0,3.0,5.0,4.0,1.0,,10.0,9.0,10.0,10.0,8.0,9.0,2.0,1.0,3.0,4.0,1,1,1,0,0,0
12822,No,None of these,Yes,CHENNAI,21 – 30 years,MASTERS,SELF EMPLOYED,STAR HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,10,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,9.0,9.0,9.0,8.0,9.0,4.0,3.0,2.0,1.0,0,1,0,0,0,0
12826,No,None of these,Yes,KANPUR,31 – 40 years,MASTERS,SALARIED,HDFC ERGO,New policy,"50,001 – 1,00,000",7,,,,9.0,10.0,10.0,10.0,9.0,10.0,THROUGH YOUR DEALER,,4.0,No,,,4,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0
12832,No,None of these,Yes,JAIPUR,21 – 30 years,HIGH SCHOOL,SALARIED,NIVA BUPA,Renewal of the old policy with the same insurance company,"20,000 – 50,000",10,,,,,,,,,,,,,No,,,4,,,,,,,,,9.0,9.0,10.0,10.0,9.0,7.0,4.0,2.0,3.0,1.0,1,0,0,0,1,0
12833,No,None of these,Yes,MUMBAI,21 – 30 years,MASTERS,SELF EMPLOYED,CARE HEALTH,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,6,,,,,,,,,,,,,No,,,5,,,,,,,,,7.0,5.0,8.0,6.0,5.0,4.0,2.0,1.0,4.0,3.0,1,0,0,0,0,0
12834,No,None of these,Yes,JAIPUR,41 – 50 years,PROFESSIONAL DEGREE,SALARIED,BAGIC,Renewal of the old policy with the same insurance company,Above Rs 1 lakh,9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,8.0,9.0,10.0,7.0,1.0,3.0,2.0,4.0,0,1,0,0,0,0
12836,No,None of these,Yes,DELHI,31 – 40 years,PROFESSIONAL DEGREE,SELF EMPLOYED,CARE HEALTH,New policy,Above Rs 1 lakh,10,,,,7.0,5.0,6.0,6.0,7.0,5.0,COMPANY AGENT,,3.0,No,,,5,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0
12839,No,None of these,Yes,BANGALORE,31 – 40 years,PROFESSIONAL DEGREE,SALARIED,CARE HEALTH,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,10.0,7.0,9.0,10.0,8.0,4.0,3.0,2.0,1.0,1,0,0,0,0,0
12843,No,None of these,Yes,BANGALORE,31 – 40 years,MASTERS,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,7.0,10.0,9.0,9.0,1.0,2.0,4.0,3.0,1,0,0,0,0,0
12844,No,None of these,Yes,LUDHIANA,31 – 40 years,MASTERS,SALARIED,ICICI LOMBARD,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",10,,,,,,,,,,,,,No,,,5,,,,,,,,,10.0,9.0,8.0,10.0,10.0,10.0,4.0,2.0,3.0,1.0,1,1,0,0,1,0
12845,No,None of these,Yes,HYDERABAD,41 – 50 years,HIGH SCHOOL,SELF EMPLOYED,HDFC ERGO,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,No,,,5,,,,,,,,,9.0,10.0,9.0,9.0,10.0,9.0,3.0,1.0,2.0,4.0,1,1,0,0,0,0
12846,No,None of these,Yes,DELHI,21 – 30 years,PROFESSIONAL DEGREE,SALARIED,NEW INDIA ASSURANCE,Renewal of the old policy with the same insurance company,"20,000 – 50,000",8,,,,,,,,,,,,,No,,,5,,,,,,,,,7.0,9.0,9.0,8.0,8.0,8.0,1.0,4.0,2.0,3.0,1,1,0,0,0,0
12848,No,None of these,Yes,LUDHIANA,31 – 40 years,MASTERS,SELF EMPLOYED,BAGIC,Renewal of the old policy with the same insurance company,"50,001 – 1,00,000",9,,,,,,,,,,,,,Yes,10.0,5.0,5,8.0,Reimbursement,4.0,5.0,4.0,4.0,,2.0,9.0,8.0,9.0,10.0,9.0,10.0,1.0,4.0,2.0,3.0,1,0,0,0,0,0
12850,No,None of these,Yes,JAIPUR,21 – 30 years,PROFESSIONAL DEGREE,SELF EMPLOYED,STAR HEALTH,New policy,"50,001 – 1,00,000",6,,,,7.0,6.0,8.0,9.0,9.0,6.0,DIRECT BRANCH,,4.0,Yes,6.0,5.0,5,4.0,Cashless,4.0,3.0,5.0,4.0,3.0,,,,,,,,,,,,1,1,0,0,0,0
